Unnamed: 0,UniqueID,Section_a,Section_b,Section_c,Section_de,Section_f,Section_g,Section_h,Section_t,Section_ij,y_TotalFactors
5488,10804,0,0,1,0,0,0,0,0,0,2.0
5489,10804,0,1,0,0,0,0,0,0,0,2.0
5488,10804,0,0,1,0,0,0,0,0,0,2.0
5489,10804,0,1,0,0,0,0,0,0,0,2.0
5490,10804,0,0,0,0,0,0,0,0,0,1.0
5493,10806,3,0,3,2,2,1,4,0,0,7.0
5494,10806,0,0,0,0,1,0,0,1,0,3.0
5495,10806,0,0,0,0,0,0,0,0,0,0.0
5496,10807,1,0,3,1,0,2,4,0,0,6.0
5497,10807,1,0,2,2,0,0,1,1,0,6.0
5498,10807,1,0,1,1,0,0,0,0,0,3.0
5519,10825,1,3,1,0,2,1,4,0,0,7.0
5520,10825,0,1,0,0,0,0,0,0,0,1.0
5521,10825,2,3,0,0,0,0,0,0,0,2.0
5648,10919,2,1,4,2,4,1,4,1,1,9.0
5649,10919,0,0,4,2,0,0,1,1,0,
5650,10919,0,0,2,0,0,0,1,1,0,
5667,10933,3,1,2,4,3,1,1,0,0,7.0
5668,10933,3,0,2,2,2,3,0,0,0,5.0
5669,10933,0,0,0,0,1,0,2,0,0,2.0
5672,10935,2,3,2,1,2,0,0,1,0,7.0
5673,10935,0,0,0,0,0,0,0,0,0,0.0
5674,10935,0,0,0,0,0,0,0,0,0,0.0
5673,10935,0,0,0,0,0,0,0,0,0,0.0
5674,10935,0,0,0,0,0,0,0,0,0,0.0
5675,10935,0,0,0,0,0,0,0,1,0,1.0
5676,10936,4,4,2,3,4,1,0,3,1,8.0
5677,10936,0,0,0,0,0,0,0,1,0,1.0
5678,10936,0,0,0,0,0,0,0,1,0,1.0
5679,10937,4,4,3,3,1,1,1,3,0,9.0
5680,10937,0,0,0,0,0,0,0,0,0,0.0
5681,10937,0,0,0,0,0,0,0,1,0,1.0
5700,11001,0,0,0,0,0,0,0,0,0,0.0
5701,11001,0,0,0,0,0,0,0,0,0,0.0
5702,11001,0,2,0,0,0,1,0,0,0,2.0
5718,11020,0,0,2,0,1,0,0,0,0,2.0
5719,11020,3,1,3,3,3,2,1,0,2,8.0
5720,11020,0,0,0,0,0,0,0,0,0,0.0
5721,11021,0,0,2,0,3,0,0,0,0,2.0
5722,11021,4,2,4,2,4,3,2,1,1,9.0
5723,11021,0,0,0,0,0,0,0,0,0,0.0
5724,11022,4,3,3,2,2,1,1,3,0,8.0
5725,11022,4,2,0,2,2,1,1,3,0,7.0
5726,11022,0,0,0,0,0,0,0,0,0,0.0
5727,11023,1,3,0,3,3,1,0,1,0,6.0
5728,11023,1,3,0,0,0,0,0,1,0,3.0
5729,11023,0,0,0,0,0,0,0,0,0,0.0
5738,11034,0,0,0,0,0,0,0,0,0,0.0
5739,11034,4,4,1,3,4,1,3,0,1,8.0
5740,11034,3,3,0,3,1,0,1,0,1,6.0
5739,11034,4,4,1,3,4,1,3,0,1,8.0
5740,11034,3,3,0,3,1,0,1,0,1,6.0
5741,11034,2,2,0,2,0,0,0,1,0,5.0
5744,11036,0,0,1,0,0,0,0,3,0,2.0
5745,11036,0,0,1,0,0,0,0,1,0,2.0
5746,11036,0,0,0,0,1,1,0,1,0,4.0
5745,11036,0,0,1,0,0,0,0,1,0,2.0
5746,11036,0,0,0,0,1,1,0,1,0,4.0
5747,11036,0,0,0,0,0,0,0,0,0,0.0
5746,11036,0,0,0,0,1,1,0,1,0,4.0
5747,11036,0,0,0,0,0,0,0,0,0,0.0
5748,11036,0,0,0,2,0,0,0,1,0,2.0
5755,11047,3,4,3,4,3,1,0,3,2,8.0
5756,11047,0,1,0,0,0,0,0,0,0,1.0
5757,11047,0,2,0,0,0,0,0,0,0,1.0
5760,11051,4,0,2,4,0,1,0,1,0,5.0
5761,11051,0,0,0,0,0,0,0,0,0,0.0
5762,11051,0,0,1,0,0,0,0,1,0,2.0
5763,11052,0,1,0,0,2,1,0,0,0,3.0
5764,11052,1,0,0,2,4,0,0,0,0,3.0
5765,11052,0,0,1,2,0,0,0,0,2,3.0
5764,11052,1,0,0,2,4,0,0,0,0,3.0
5765,11052,0,0,1,2,0,0,0,0,2,3.0
5766,11052,0,0,0,0,0,0,0,0,0,0.0
5765,11052,0,0,1,2,0,0,0,0,2,3.0
5766,11052,0,0,0,0,0,0,0,0,0,0.0
5767,11052,0,0,0,0,0,0,0,0,0,0.0
5768,11053,2,2,2,1,1,1,0,1,2,8.0
5769,11053,0,0,0,0,0,0,0,1,0,
5770,11053,0,0,0,0,0,0,0,1,0,1.0
5772,11056,1,2,0,0,0,4,0,1,0,5.0
5773,11056,0,1,0,0,0,1,0,0,0,2.0
5774,11056,0,0,0,0,0,3,0,0,0,1.0
5776,11058,3,4,0,0,0,1,4,1,0,5.0
5777,11058,2,2,0,0,3,0,1,0,0,4.0
5778,11058,0,0,0,0,0,0,0,0,0,0.0
5779,11059,0,1,0,3,0,1,0,0,0,3.0
5780,11059,0,0,3,0,0,1,0,0,0,2.0
5781,11059,0,0,0,1,2,0,0,0,0,2.0
5783,11061,2,0,0,4,1,1,0,0,0,5.0
5784,11061,0,2,2,3,0,0,1,1,0,6.0
5785,11061,0,0,0,0,0,0,0,0,0,0.0
5786,11062,0,2,1,1,1,0,0,1,0,5.0
5787,11062,0,0,2,0,0,0,0,0,0,1.0
5788,11062,0,0,0,0,0,0,0,0,0,0.0
5799,11071,1,0,0,4,2,0,0,1,0,4.0
5800,11071,0,0,0,0,0,0,0,1,0,2.0
5801,11071,0,0,0,0,0,0,0,1,0,1.0
5802,11072,4,3,3,4,2,2,0,0,1,7.0
5803,11072,1,2,3,2,2,1,3,0,1,8.0
5804,11072,0,0,1,2,0,0,3,1,1,5.0
5814,11080,2,1,0,1,3,0,0,1,2,6.0
5815,11080,1,0,0,0,0,0,0,0,0,1.0
5816,11080,0,0,1,0,0,0,0,0,0,1.0
5817,11081,0,0,1,3,0,1,0,1,0,4.0
5818,11081,0,0,2,1,0,1,1,0,2,5.0
5819,11081,0,0,0,0,0,1,0,0,0,1.0
5824,11086,0,4,0,2,2,4,1,0,2,6.0
5825,11086,0,0,0,0,0,0,0,0,0,0.0
5826,11086,0,0,0,0,0,0,0,0,0,0.0
5827,11087,0,4,0,2,1,1,1,0,0,5.0
5828,11087,0,0,0,0,0,0,0,0,0,0.0
5829,11087,0,0,1,0,0,0,0,0,0,1.0
5834,11091,2,0,0,2,2,3,1,0,0,5.0
5835,11091,0,2,0,0,0,0,1,0,0,2.0
5836,11091,0,0,0,0,0,0,0,1,0,1.0
5844,11098,2,1,0,0,2,0,0,0,2,4.0
5845,11098,0,1,0,0,0,0,0,0,0,1.0
5846,11098,0,0,0,0,0,0,0,0,0,0.0
5847,11099,2,3,0,0,0,1,0,0,1,4.0
5848,11099,0,0,0,0,0,0,0,0,0,0.0
5849,11099,0,0,0,0,0,0,0,0,0,0.0
5853,11103,0,0,3,0,1,0,0,1,3,4.0
5854,11103,0,0,0,0,0,0,0,0,0,0.0
5855,11103,0,0,0,0,0,0,0,0,0,0.0
5863,11109,0,4,0,1,0,1,1,3,2,6.0
5864,11109,0,0,0,0,0,0,0,0,0,0.0
5865,11109,0,0,1,0,0,0,0,0,0,1.0
5866,11110,2,0,0,3,0,1,1,0,0,4.0
5867,11110,0,0,0,0,0,0,0,0,0,0.0
5868,11110,0,0,0,0,0,0,0,0,0,0.0
5869,11111,4,0,3,1,1,0,1,0,3,6.0
5870,11111,0,0,0,0,1,0,0,1,0,2.0
5871,11111,0,0,0,0,0,0,0,0,0,0.0
5897,11141,1,0,1,1,0,0,0,1,0,4.0
5898,11141,0,1,0,0,0,0,0,0,0,1.0
5899,11141,0,0,0,0,0,0,0,0,0,0.0
5900,11142,0,0,0,0,0,0,0,0,0,0.0
5901,11142,0,0,0,0,0,0,0,0,0,0.0
5902,11142,0,0,0,0,0,0,0,0,0,0.0
5908,11147,3,3,0,0,0,1,0,0,2,4.0
5909,11147,0,0,0,0,0,0,0,0,0,0.0
5910,11147,0,0,0,0,0,0,0,0,0,0.0
5918,11159,1,3,4,4,0,0,0,1,2,6.0
5919,11159,0,2,0,0,0,0,0,1,0,2.0
5920,11159,0,2,2,2,0,0,0,1,0,4.0
5921,11160,1,2,2,1,0,0,0,0,0,4.0
5922,11160,0,3,3,0,0,1,0,0,0,4.0
5923,11160,0,3,0,0,0,0,0,0,0,2.0
5924,11161,2,1,2,1,3,0,0,1,2,7.0
5925,11161,0,0,0,0,0,0,0,1,0,1.0
5926,11161,0,0,0,0,0,0,0,1,0,1.0
5927,11162,0,1,1,1,1,1,1,1,2,8.0
5928,11162,0,0,0,0,0,0,0,0,0,0.0
5929,11162,0,0,0,0,0,0,0,0,0,0.0
5930,11163,3,0,4,4,4,1,0,1,0,7.0
5931,11163,1,0,1,1,1,0,0,0,0,5.0
5932,11163,0,0,0,0,1,0,0,1,0,2.0
5935,11165,0,0,0,0,0,0,0,0,0,0.0
5936,11165,0,0,0,0,0,0,0,0,0,0.0
5937,11165,0,0,0,0,0,0,0,1,0,1.0
5936,11165,0,0,0,0,0,0,0,0,0,0.0
5937,11165,0,0,0,0,0,0,0,1,0,1.0
5938,11165,0,0,0,0,0,0,0,1,0,
5941,11168,0,0,0,0,0,2,0,0,0,1.0
5942,11168,0,2,0,0,0,1,0,1,0,
5943,11168,0,0,0,0,0,1,0,1,0,2.0
5942,11168,0,2,0,0,0,1,0,1,0,
5943,11168,0,0,0,0,0,1,0,1,0,2.0
5944,11168,0,0,0,0,0,0,0,1,0,
5946,11170,0,2,0,0,0,0,0,3,0,
5947,11170,0,1,0,0,0,0,0,1,0,
5948,11170,0,0,1,2,0,1,0,1,0,4.0
5947,11170,0,1,0,0,0,0,0,1,0,
5948,11170,0,0,1,2,0,1,0,1,0,4.0
5949,11170,0,0,0,0,0,1,0,1,0,
5950,11172,0,0,3,0,1,1,1,3,1,6.0
5951,11172,0,0,0,0,0,0,0,1,0,
5952,11172,0,0,0,0,0,0,0,1,0,
5951,11172,0,0,0,0,0,0,0,1,0,
5952,11172,0,0,0,0,0,0,0,1,0,
5953,11172,0,0,0,0,0,0,0,1,0,1.0
5954,11174,0,0,1,1,1,0,0,0,0,4.0
5955,11174,0,0,0,0,0,0,0,0,0,0.0
5956,11174,0,0,1,1,1,1,0,0,0,4.0
5955,11174,0,0,0,0,0,0,0,0,0,0.0
5956,11174,0,0,1,1,1,1,0,0,0,4.0
5957,11174,0,0,0,0,0,0,0,0,0,0.0
5958,11175,1,0,1,2,0,0,2,1,0,5.0
5959,11175,0,0,3,0,0,0,0,0,0,1.0
5960,11175,0,0,3,0,0,2,0,1,0,
5959,11175,0,0,3,0,0,0,0,0,0,1.0
5960,11175,0,0,3,0,0,2,0,1,0,
5961,11175,0,0,2,0,0,0,0,0,0,1.0
5962,11176,3,1,2,1,0,4,0,0,0,5.0
5963,11176,0,0,1,0,0,0,0,0,0,1.0
5964,11176,0,0,1,0,0,0,0,0,0,1.0
5963,11176,0,0,1,0,0,0,0,0,0,1.0
5964,11176,0,0,1,0,0,0,0,0,0,1.0
5965,11176,0,2,3,0,0,1,0,0,0,4.0
5964,11176,0,0,1,0,0,0,0,0,0,1.0
5965,11176,0,2,3,0,0,1,0,0,0,4.0
5966,11176,0,1,2,0,0,0,0,0,0,2.0
5967,11177,2,3,2,3,4,3,2,3,2,9.0
5968,11177,0,0,0,0,0,0,0,1,0,
5969,11177,0,0,1,1,0,0,0,1,0,3.0
5970,11179,3,2,2,0,0,0,4,1,0,6.0
5971,11179,2,0,1,1,0,0,2,3,0,
5972,11179,1,0,3,1,0,0,1,1,0,
5971,11179,2,0,1,1,0,0,2,3,0,
5972,11179,1,0,3,1,0,0,1,1,0,
5973,11179,2,3,2,1,2,0,2,1,2,
5974,11180,3,3,1,4,4,0,4,3,2,8.0
5975,11180,0,0,0,0,0,0,0,0,0,0.0
5976,11180,0,0,0,0,0,0,0,0,0,0.0
5975,11180,0,0,0,0,0,0,0,0,0,0.0
5976,11180,0,0,0,0,0,0,0,0,0,0.0
5977,11180,0,0,0,0,0,0,0,0,0,0.0
5976,11180,0,0,0,0,0,0,0,0,0,0.0
5977,11180,0,0,0,0,0,0,0,0,0,0.0
5978,11180,0,0,0,0,0,0,0,0,0,0.0
5979,11181,0,4,1,1,3,4,0,1,1,7.0
5980,11181,0,0,2,0,0,0,0,1,0,
5981,11181,0,0,0,0,0,0,0,1,0,1.0
5982,11182,0,3,1,0,3,4,1,3,2,7.0
5983,11182,0,0,1,0,0,0,0,1,0,
5984,11182,0,0,1,0,0,0,0,1,0,
5985,11183,0,0,0,0,1,0,0,0,0,1.0
5986,11183,4,0,0,0,0,0,0,0,0,
5987,11183,4,2,2,0,1,2,0,1,1,
5986,11183,4,0,0,0,0,0,0,0,0,
5987,11183,4,2,2,0,1,2,0,1,1,
5988,11183,0,0,0,0,0,0,0,1,0,1.0
5987,11183,4,2,2,0,1,2,0,1,1,
5988,11183,0,0,0,0,0,0,0,1,0,1.0
5989,11183,1,0,3,0,0,0,0,1,0,
5992,11185,1,4,3,0,0,4,3,3,1,7.0
5993,11185,0,0,3,0,0,1,0,1,0,
5994,11185,0,0,0,0,0,0,0,1,0,
5993,11185,0,0,3,0,0,1,0,1,0,
5994,11185,0,0,0,0,0,0,0,1,0,
5995,11185,0,1,1,0,0,0,0,1,0,
5996,11187,0,3,2,2,2,3,0,0,0,5.0
5997,11187,1,2,0,2,1,0,2,1,0,6.0
5998,11187,0,2,0,1,0,1,0,0,0,3.0
5997,11187,1,2,0,2,1,0,2,1,0,6.0
5998,11187,0,2,0,1,0,1,0,0,0,3.0
5999,11187,0,0,0,0,0,0,0,1,0,1.0
6000,11188,2,2,1,2,1,2,0,1,0,7.0
6001,11188,0,0,0,2,1,2,1,1,0,
6002,11188,0,1,0,0,0,0,0,0,0,1.0
6003,11189,1,3,4,2,1,2,2,0,0,7.0
6004,11189,0,2,4,0,0,0,1,1,0,
6005,11189,0,2,0,1,1,1,2,3,0,7.0
6004,11189,0,2,4,0,0,0,1,1,0,
6005,11189,0,2,0,1,1,1,2,3,0,7.0
6006,11189,0,0,0,0,0,0,0,3,0,
6007,11190,0,3,4,4,3,1,2,1,2,8.0
6008,11190,0,0,1,0,0,0,0,0,0,1.0
6009,11190,0,0,0,0,0,0,0,1,0,1.0
6008,11190,0,0,1,0,0,0,0,0,0,1.0
6009,11190,0,0,0,0,0,0,0,1,0,1.0
6010,11190,0,0,1,0,0,2,0,1,0,3.0
6011,11191,1,4,2,4,3,3,4,1,3,9.0
6012,11191,0,0,0,0,0,1,0,0,0,1.0
6013,11191,0,0,0,0,0,0,0,0,0,0.0
6014,11192,4,4,4,2,4,4,3,3,3,9.0
6015,11192,0,1,0,0,0,0,0,3,0,
6016,11192,0,0,0,0,0,0,2,1,0,3.0
6015,11192,0,1,0,0,0,0,0,3,0,
6016,11192,0,0,0,0,0,0,2,1,0,3.0
6017,11192,0,0,1,0,0,0,2,1,0,3.0
6018,11193,4,4,2,4,1,1,0,1,0,7.0
6019,11193,0,0,0,0,0,0,0,1,0,1.0
6020,11193,0,0,0,0,0,0,0,1,0,1.0
6021,11194,4,0,2,3,4,1,0,0,3,6.0
6022,11194,0,0,0,0,0,0,0,0,0,0.0
6023,11194,0,0,0,0,0,1,0,0,0,1.0
6022,11194,0,0,0,0,0,0,0,0,0,0.0
6023,11194,0,0,0,0,0,1,0,0,0,1.0
6024,11194,0,0,1,0,0,0,0,3,0,3.0
6025,11195,4,1,4,3,0,1,0,1,2,7.0
6026,11195,0,0,0,0,0,0,0,0,0,0.0
6027,11195,0,0,0,0,0,0,0,1,0,
6026,11195,0,0,0,0,0,0,0,0,0,0.0
6027,11195,0,0,0,0,0,0,0,1,0,
6028,11195,0,0,0,0,0,0,0,0,0,0.0
6027,11195,0,0,0,0,0,0,0,1,0,
6028,11195,0,0,0,0,0,0,0,0,0,0.0
6029,11195,0,0,0,0,0,1,0,1,0,
6032,11197,2,1,3,0,1,0,0,1,0,5.0
6033,11197,0,0,1,0,0,0,0,1,0,
6034,11197,0,0,2,0,0,0,0,1,0,
6033,11197,0,0,1,0,0,0,0,1,0,
6034,11197,0,0,2,0,0,0,0,1,0,
6035,11197,0,0,0,0,0,0,0,1,0,1.0
6034,11197,0,0,2,0,0,0,0,1,0,
6035,11197,0,0,0,0,0,0,0,1,0,1.0
6036,11197,0,0,2,0,0,0,0,1,0,
6037,11198,0,3,1,4,0,4,1,3,0,6.0
6038,11198,0,2,1,2,0,4,2,0,0,6.0
6039,11198,0,0,2,1,0,4,2,3,0,6.0
6038,11198,0,2,1,2,0,4,2,0,0,6.0
6039,11198,0,0,2,1,0,4,2,3,0,6.0
6040,11198,0,0,0,0,0,0,0,0,0,0.0
6041,11199,0,3,3,1,0,0,0,0,0,3.0
6042,11199,0,0,3,0,0,0,0,1,0,2.0
6043,11199,0,1,0,0,0,0,0,1,0,2.0
6042,11199,0,0,3,0,0,0,0,1,0,2.0
6043,11199,0,1,0,0,0,0,0,1,0,2.0
6044,11199,1,4,0,0,0,0,0,1,0,4.0
6045,11200,4,4,4,2,4,2,3,3,1,9.0
6046,11200,0,2,4,0,0,0,0,0,0,2.0
6047,11200,0,1,0,0,0,0,0,1,0,2.0
6048,11201,2,2,2,2,1,2,1,3,0,8.0
6049,11201,1,1,0,0,0,0,1,3,0,
6050,11201,0,0,0,0,0,0,0,1,0,1.0
6051,11202,2,2,3,1,1,0,4,1,2,8.0
6052,11202,0,1,4,0,0,1,2,1,0,5.0
6053,11202,0,0,0,0,0,0,1,1,0,3.0
6054,11203,4,3,1,1,4,3,3,0,0,7.0
6055,11203,0,0,0,0,0,0,0,0,0,0.0
6056,11203,0,0,0,0,0,0,0,0,0,0.0
6057,11204,4,4,1,3,4,0,4,0,4,7.0
6058,11204,1,3,0,2,2,0,3,0,1,6.0
6059,11204,0,0,0,0,0,1,0,0,0,1.0
6060,11205,0,1,1,1,0,0,0,3,0,4.0
6061,11205,0,0,0,0,0,0,0,0,0,0.0
6062,11205,0,0,0,0,0,0,0,1,0,
6061,11205,0,0,0,0,0,0,0,0,0,0.0
6062,11205,0,0,0,0,0,0,0,1,0,
6063,11205,0,0,0,0,0,0,0,0,0,0.0
6064,11206,1,3,0,1,0,2,2,0,0,5.0
6065,11206,0,0,0,0,0,0,0,0,0,0.0
6066,11206,0,0,0,0,0,0,0,1,0,
6067,11207,0,2,2,2,0,0,0,0,0,4.0
6068,11207,0,0,1,1,0,0,1,0,0,3.0
6069,11207,0,0,1,2,0,0,0,0,0,2.0
6072,11209,2,0,0,1,1,1,1,0,0,5.0
6073,11209,0,0,0,0,0,0,0,0,0,0.0
6074,11209,0,0,0,0,0,0,0,0,0,0.0
6075,11210,0,3,2,3,1,1,2,1,0,7.0
6076,11210,0,0,4,0,0,3,0,0,0,2.0
6077,11210,0,1,0,2,0,1,0,0,0,4.0
6076,11210,0,0,4,0,0,3,0,0,0,2.0
6077,11210,0,1,0,2,0,1,0,0,0,4.0
6078,11210,0,1,0,2,0,0,4,0,0,4.0
6079,11211,0,1,1,0,1,0,1,0,0,4.0
6080,11211,0,0,0,0,0,0,0,0,0,0.0
6081,11211,2,0,0,0,0,0,0,0,0,1.0
6080,11211,0,0,0,0,0,0,0,0,0,0.0
6081,11211,2,0,0,0,0,0,0,0,0,1.0
6082,11211,0,0,0,0,0,0,0,1,0,1.0
6083,11212,2,4,2,2,4,0,3,0,0,6.0
6084,11212,0,0,0,0,0,0,2,0,0,1.0
6085,11212,0,0,0,0,0,0,0,0,0,0.0
6084,11212,0,0,0,0,0,0,2,0,0,1.0
6085,11212,0,0,0,0,0,0,0,0,0,0.0
6086,11212,0,0,0,0,0,0,0,0,0,0.0
6085,11212,0,0,0,0,0,0,0,0,0,0.0
6086,11212,0,0,0,0,0,0,0,0,0,0.0
6087,11212,0,0,0,0,0,0,0,0,0,0.0
6088,11213,1,1,1,0,0,0,1,1,1,6.0
6089,11213,0,1,1,2,2,0,0,0,0,4.0
6090,11213,3,3,0,4,1,0,0,0,2,5.0
6089,11213,0,1,1,2,2,0,0,0,0,4.0
6090,11213,3,3,0,4,1,0,0,0,2,5.0
6091,11213,0,0,1,2,0,0,0,0,0,2.0
6092,11215,3,0,3,2,4,1,0,0,0,5.0
6093,11215,1,1,0,0,2,0,0,0,0,3.0
6094,11215,0,0,0,1,1,1,2,0,0,4.0
6093,11215,1,1,0,0,2,0,0,0,0,3.0
6094,11215,0,0,0,1,1,1,2,0,0,4.0
6095,11215,0,0,0,1,0,1,0,0,0,2.0
6096,11216,1,0,3,4,2,0,0,0,3,5.0
6097,11216,1,0,0,0,1,0,0,1,1,
6098,11216,0,1,1,0,0,0,0,1,0,4.0
6097,11216,1,0,0,0,1,0,0,1,1,
6098,11216,0,1,1,0,0,0,0,1,0,4.0
6099,11216,0,0,1,0,0,0,0,0,0,2.0
6100,11217,2,1,0,3,1,0,0,0,0,4.0
6101,11217,0,0,0,0,0,1,0,0,0,1.0
6102,11217,0,0,0,0,0,0,0,0,0,0.0
6103,11218,0,1,1,0,0,4,1,1,0,5.0
6104,11218,0,2,2,0,0,2,1,1,0,
6105,11218,1,3,3,0,1,3,2,1,0,7.0
6106,11219,1,3,3,0,1,1,0,0,0,5.0
6107,11219,0,0,1,0,1,0,0,0,0,2.0
6108,11219,2,0,0,0,1,0,1,0,0,3.0
6114,11224,2,4,3,2,3,0,2,3,1,8.0
6115,11224,0,1,1,0,0,0,0,0,0,2.0
6116,11224,0,0,1,0,0,0,0,0,0,1.0
6117,11225,3,0,3,4,4,1,0,0,3,6.0
6118,11225,0,0,0,0,0,0,0,0,0,0.0
6119,11225,0,0,0,0,0,0,0,0,0,0.0
6118,11225,0,0,0,0,0,0,0,0,0,0.0
6119,11225,0,0,0,0,0,0,0,0,0,0.0
6120,11225,0,0,0,0,1,0,0,0,0,1.0
6123,11227,3,2,3,4,1,1,0,0,2,7.0
6124,11227,0,0,2,1,1,1,2,1,1,
6125,11227,2,0,0,0,1,0,1,3,1,
6124,11227,0,0,2,1,1,1,2,1,1,
6125,11227,2,0,0,0,1,0,1,3,1,
6126,11227,0,0,0,0,1,0,0,1,0,
6127,11228,3,0,1,4,1,1,3,3,0,7.0
6128,11228,1,2,3,0,1,0,1,0,1,6.0
6129,11228,1,3,1,0,1,1,1,1,0,7.0
6134,11232,2,3,0,0,0,0,4,0,1,4.0
6135,11232,0,2,0,0,0,0,3,0,0,2.0
6136,11232,0,0,0,0,0,0,0,1,3,2.0
6137,11234,4,0,1,4,4,1,0,0,1,6.0
6138,11234,2,0,0,4,4,0,0,1,0,5.0
6139,11234,2,0,2,4,4,1,0,1,2,7.0
6140,11236,1,3,1,4,1,1,0,0,0,6.0
6141,11236,0,0,0,0,0,0,0,0,0,0.0
6142,11236,2,0,0,0,0,0,0,0,0,1.0
6145,11239,4,4,2,2,1,0,0,0,0,5.0
6146,11239,0,0,0,0,0,0,0,0,0,0.0
6147,11239,0,0,0,0,0,1,0,1,0,
6148,11242,0,0,0,2,1,0,0,0,0,2.0
6149,11242,3,2,1,2,3,1,1,0,2,8.0
6150,11242,0,0,0,0,0,0,0,0,0,0.0
6151,11243,2,0,0,0,0,2,2,1,1,5.0
6152,11243,0,2,0,1,3,0,0,0,1,4.0
6153,11243,0,0,1,0,1,0,0,0,0,2.0
6156,11247,3,4,0,1,1,1,3,0,0,6.0
6157,11247,2,1,0,1,0,1,0,0,0,4.0
6158,11247,1,0,0,1,1,1,0,0,0,4.0
6161,11249,2,3,0,2,0,0,0,0,0,3.0
6162,11249,0,0,0,0,0,0,0,0,0,0.0
6163,11249,0,0,0,0,0,0,1,0,0,1.0
6165,11251,4,3,2,0,2,1,2,1,2,8.0
6166,11251,0,0,3,0,0,0,0,0,0,2.0
6167,11251,0,0,0,0,0,0,0,0,0,0.0
6170,11260,2,3,2,3,2,0,2,3,0,7.0
6171,11260,2,0,0,1,0,0,4,3,0,
6172,11260,1,0,0,0,0,2,3,1,1,
6173,11264,2,1,1,0,0,0,0,0,0,3.0
6174,11264,0,0,0,4,0,4,0,0,0,
6175,11264,1,0,1,1,0,1,1,1,0,6.0
6174,11264,0,0,0,4,0,4,0,0,0,
6175,11264,1,0,1,1,0,1,1,1,0,6.0
6176,11264,0,0,0,0,0,0,0,1,0,1.0
6175,11264,1,0,1,1,0,1,1,1,0,6.0
6176,11264,0,0,0,0,0,0,0,1,0,1.0
6177,11264,0,0,0,0,0,0,0,1,0,1.0
6180,11266,0,0,0,0,0,0,0,0,0,0.0
6181,11266,0,0,0,0,0,0,1,0,0,2.0
6182,11266,0,0,0,0,0,0,0,0,0,0.0
6183,11267,1,0,1,0,0,0,1,1,0,5.0
6184,11267,0,0,2,0,0,0,2,1,0,3.0
6185,11267,0,0,2,0,0,0,2,0,0,2.0
6187,11272,2,1,0,1,3,2,4,3,4,8.0
6188,11272,3,3,0,1,3,1,4,3,4,8.0
6189,11272,2,1,2,1,0,2,2,3,0,
6191,11275,0,0,1,0,2,0,4,0,1,4.0
6192,11275,1,2,0,0,0,1,0,1,0,4.0
6193,11275,1,2,0,0,0,1,3,0,0,5.0
6195,11279,0,0,1,1,0,2,0,1,0,5.0
6196,11279,1,4,1,2,0,0,1,1,0,7.0
6197,11279,0,0,1,0,0,0,0,1,0,2.0
6198,11280,2,1,0,2,2,0,1,0,0,5.0
6199,11280,0,1,0,0,0,0,0,3,0,2.0
6200,11280,0,0,0,0,0,0,0,1,0,1.0
6203,11282,3,4,1,2,2,1,1,1,0,8.0
6204,11282,0,0,1,0,0,1,1,1,0,4.0
6205,11282,0,0,0,0,0,2,0,0,0,1.0
6206,11283,2,3,4,4,0,4,0,0,0,5.0
6207,11283,0,0,0,0,0,0,0,3,0,
6208,11283,1,1,0,0,0,0,0,3,0,
6211,11285,0,0,0,0,0,0,0,0,0,0.0
6212,11285,0,0,0,1,0,0,0,0,0,1.0
6213,11285,0,0,0,0,0,0,0,0,0,0.0
6221,11294,1,0,0,1,1,2,3,1,1,7.0
6222,11294,0,2,0,0,0,2,4,3,0,
6223,11294,0,1,0,0,1,1,2,3,0,5.0
6224,11295,1,3,2,3,2,3,4,3,4,9.0
6225,11295,2,2,2,4,3,4,2,3,4,
6226,11295,0,0,1,2,2,3,1,3,3,
6227,11296,3,2,4,2,1,3,3,1,2,9.0
6228,11296,0,0,1,1,0,0,2,0,1,4.0
6229,11296,0,0,2,0,0,0,1,0,0,3.0
6238,11305,0,1,1,2,0,0,0,1,0,4.0
6239,11305,0,0,0,0,0,0,0,1,0,1.0
6240,11305,0,2,0,0,0,0,0,1,0,2.0
6241,11306,2,4,2,2,4,0,2,3,4,8.0
6242,11306,0,0,1,0,0,0,0,0,0,1.0
6243,11306,0,0,0,0,1,0,0,0,0,1.0
6244,11307,0,3,3,4,0,0,3,1,0,5.0
6245,11307,0,0,2,0,0,0,0,0,0,1.0
6246,11307,0,0,3,0,0,0,1,0,0,2.0
6247,11308,0,4,2,0,1,4,2,3,3,7.0
6248,11308,0,0,0,0,0,1,0,0,0,1.0
6249,11308,0,0,0,0,0,0,0,0,0,0.0
6252,11313,0,3,3,4,0,0,1,1,2,6.0
6253,11313,1,0,1,1,0,0,0,1,0,5.0
6254,11313,0,2,1,2,0,0,0,1,0,
6267,11323,2,3,1,1,1,1,2,3,4,9.0
6268,11323,0,0,0,0,0,0,0,0,0,0.0
6269,11323,0,0,0,0,0,0,0,0,0,1.0
6270,11324,0,2,2,1,1,0,0,1,0,5.0
6271,11324,0,1,2,0,0,1,0,3,0,4.0
6272,11324,0,0,1,0,0,0,0,0,0,1.0
6273,11326,2,1,1,4,0,1,3,3,2,8.0
6274,11326,2,0,2,4,0,0,0,1,0,
